short_description,close_notes,etiqueta
Error al realizar descarga de reportes,"Buen dia.
Fue necesario cambiar la consulta encargada de validar el reporte general, ya que esta podria estar ocasionando el conflicto, se realiza validacion de base de datos y al momento se encuentra estable.

Dicho esto la aplicación está respondiendo de manera correcta, si vuelve a ocurrir por favor reabrir incidente.",0
Error documentación cargada incompleta Davibox (Archivos CSV),"Buen dia.
Evidenciamos que los documentos se duplicaron en base de datos lo cual ocaciono el conflicto, se desplego una solucion el dia 14 de marzo, esta vinculacion fue creada antes de esa fecha, agradezco validar si para el dia de mañana 9 de mayo los documentos estan en davibox.

En caso de novedad por favor reabrir incidente.",0
"Error en cargue de documentos al Davibox - Vinculación en estado ""Sin Legalizar"" (Documentación firmada)","Buenos dias.
Evidenciamos que de las vinculaciones mencionadas, los documentos se procesaron en dias anteriores, como se ve en el ejemplo de la imagen adjunta, realizamos cargue de documentos nuevamente y estos estaran disponibles nuevamente a partir de mañana 13 de mayo.

Reabrir incidente en caso de novedad.",0
Error documentación cargada incompleta Davibox (Archivos CSV),"Buenos dias.
Evidenciamos que la firmas del comprador 1102361358 no fue capturada en base de datos, realizamos ajuste para la vinculacion y los documentos estaran disponibles a partir de mañana 13 de mayo.",0
Error documentación cargada incompleta Davibox (Archivos CSV),"Buenas tardes.
Se revisa el caso y se observa que se generaron varios documentos del día 2025-01-25, esto se debe a que el asesor le da varias veces al botón de enviar documentos a firmas, la validación del botón ya se encuentra pero se ha observado que a algunos asesores les va lento ya sea el PC o el internet lo cual les permite realizar esta acción.

Se hace la corrección mediante la base de datos dejando solo los documentos firmados, se corre el callback y estos documentos estarán disponibles el día de mañana 14/05/2025 en la herramienta de davibox.",0
Error documentación cargada incompleta Davibox (Archivos CSV),"Buenos días.
Se revisa el caso y se observa que se generaron varios documentos de la fecha 2025-02-13, esto se debe a que el asesor le da varias veces al botón de enviar documentos a firmas, la validación del botón ya se encuentra pero se ha observado que a algunos asesores les va lento ya sea el PC o el internet lo cual les permite realizar esta acción.

Se hace la corrección mediante la base de datos dejando solo los documentos firmados, se corre el callback y estos documentos estarán disponibles el día de mañana 17/05/2025 en la herramienta de davibox.",0
Error documentación cargada incompleta Davibox (Archivos CSV),"Buenos días.
Se revisa el caso y se observa que se generaron varios documentos, esto se debe a que el asesor le da varias veces al botón de enviar documentos a firmas, la validación del botón ya se encuentra pero se ha observado que a algunos asesores les va lento ya sea el PC o el internet lo cual les permite realizar esta acción.

Se hace la corrección mediante la base de datos dejando solo los documentos firmados, se corre el callback y estos documentos estarán disponibles el día de mañana 17/05/2025 en la herramienta de davibox.",0
Error documentación cargada incompleta Davibox (Archivos CSV),"Buenos días.
Se revisa el caso y se observa que se generaron varios documentos, esto se debe a que el asesor le da varias veces al botón de enviar documentos a firmas, la validación del botón ya se encuentra pero se ha observado que a algunos asesores les va lento ya sea el PC o el internet lo cual les permite realizar esta acción.

Se hace la corrección mediante la base de datos dejando solo los documentos firmados, se corre el callback y estos documentos estarán disponibles el día de mañana 22/05/2025 en la herramienta de davibox.",0
"Error en cargue de documentos al Davibox - Vinculación en estado ""Sin Legalizar"" (Documentación firmada)","Buenas tardes.
Se revisa el caso y se observa que no se ha firmado el documento W9, se hace el reenvío del documento al correo registrado brayaar1@gmail.com, por favor indicar buscar por los siguientes asuntos:
Formato W9 Para Firmar Cliente Brayan Alejandro Angulo Ramos

También revisar las bandejas de correos no deseados, spam y promociones.",0
Error documentación cargada incompleta Davibox (Archivos CSV),"Buenos días.
Se revisa el caso y se observa que se generaron varios documentos, esto se debe a que el asesor le da varias veces al botón de enviar documentos a firmas, la validación del botón ya se encuentra pero se ha observado que a algunos asesores les va lento ya sea el PC o el internet lo cual les permite realizar esta acción.

Se hace la corrección mediante la base de datos dejando solo los documentos firmados, se corre el callback y estos documentos estarán disponibles el día de mañana 22/05/2025 en la herramienta de davibox.",0
Usuario se encuentra creado con otra constructora. Se requiere vincular con Boli,"Buenas tardes.
Se realiza la eliminación del usuario exitosamente.",2
CLIENTE DUPLICADO Y NO PEMITE EL ENVIO A FIRMAS ,"Buenas tardes.
Se revisó el caso y se identificó que hubo una falla en el reporte detallado al momento de consultar por documento. Dicha falla ya fue subsanada. Es importante resaltar que esta situación no afecta ninguna vinculación, por lo tanto, se puede realizar la retoma sin inconvenientes.

por favor realizar la retoma con el siguiente enlace:
https://vinculacionfidudavivienda.davivienda.com/#/forms/attach_signature/1747787395/0

(Copiar y pegar en una pestaña donde la sesión esté activa).",1
ERROR CAIDA DEL DAVIBOX - ARCHIVOS CSV,"Buenas tardes.
Se revisa el caso y se observa que el callback no fue tomado, se corre el callback manualmente y estos documentos estarán disponibles el día de mañana 22/05/2025 en la herramienta de davibox.",0
ERROR CAIDA DEL DAVIBOX - ARCHIVOS CSV,"Buen dia.
Evidenciamos que los documentos se procesaron para el dia 17 de mayo, realizamos cargue de estos nuevamente y estos estaran disponibles en davibox el dia de mañana 23 de mayo.

Reabrir incidente en caso de novedad.",0
ERROR CAIDA DEL DAVIBOX - ARCHIVOS CSV,"Buenas tardes.
Se revisa el caso y se observa que el callback no fue tomado, se corre el callback manualmente y estos documentos estarán disponibles el día de mañana 22/05/2025 en la herramienta de davibox.",0
ERROR CAIDA DEL DAVIBOX - ARCHIVOS CSV,"Buen dia ,
Se realiza la validacion con Claudia Yaneth Espitia Gaona, y se observa que los documentos llegaron sin novedad por favor validar legalizacion.",0
ERROR CAIDA DEL DAVIBOX - ARCHIVOS CSV,"Buenos días.
Se revisa el caso y se observa que el callback no fue tomado, se corre el callback manualmente y estos documentos estarán disponibles el día de mañana 23/05/2025 en la herramienta de davibox.",0
ERROR CAIDA DEL DAVIBOX - ARCHIVOS CSV,"Buenas tardes.
Se revisa el caso y se observa que se generaron varios documentos de la fecha 2025-01-11, se hace la corrección mediante la base de datos dejando solo los documentos firmados, se corre el callback y estos documentos estarán disponibles el día de mañana 29/05/2025 en la herramienta de davibox.",0
ERROR REGISTRO SUB PROYECTO PROYECTO GRAIA CHIA,"Buenos días.
Se lleva a cabo una sesión con el usuario que reportó el inconveniente. Durante la revisión, se realiza el intento de crear el subproyecto y este se genera correctamente, sin presentar ningún tipo de error.
En caso de que la situación vuelva a presentarse, se solicita agendar una reunión por Meet de manera inmediata para revisar el caso en el momento.",2
ERROR CAIDA DEL DAVIBOX - ARCHIVOS CSV,"Buenas tardes.
Se revisa el caso y se observa que el callback no fue tomado, se corre el callback manualmente y estos documentos estarán disponibles el día de mañana 31/05/2025 en la herramienta de davibox.",0
ERROR CAIDA DEL DAVIBOX - ARCHIVOS CSV,"Buenos días.
Se revisa el caso y se observa que se generaron varios documentos de la fecha 2025-02-12, se hace la corrección mediante la base de datos dejando solo los documentos firmados, se corre el callback y estos documentos estarán disponibles el día de mañana 31/05/2025 en la herramienta de davibox.",0
CGRMJ Se presenta degradación en la recepción de OTP para la validación de identidad afectando el proceso de vinculación de clientes en ONE ID,"Buenos dias.

De acuerdo a la confirmacion de normalidad de la herramienta se procede con el cierre del incidente.",1
ERROR CAIDA DEL DAVIBOX - ARCHIVOS CSV,"Buenas tardes.
Evidenciamos que la base de datos no capturo las firmas del comprador, se realiza ajuste para esta vinculacion y los documentos estaran disponibles a partir de mañana 6 de junio",0
ERROR CAIDA DEL DAVIBOX - ARCHIVOS CSV,"Buenos días.
Se revisa el caso y se observa que se rechazaron los documentos y se generaron unos nuevos, de este paquete nuevo no se ha realizado la firma del documento Encargo, se hace el reenvío del documento al correo registrado doriscruz0205@hotmail.com, por favor indicar buscar por los siguientes asuntos:
Encargo Para Firmar Maria Doris Cruz Perez

También revisar las bandejas de correos no deseados, spam y promociones.",0
Reenvio documentos cliente,"Buenas tardes.
Se hace el reenvío del documento al correo registrado menesescamilo526@gmail.com, por favor indicar buscar por los siguientes asuntos:
Nic Persona Natural Juan Camilo Meneses Munoz
Encargo Para Firmar Juan Camilo Meneses Munoz

También revisar las bandejas de correos no deseados, spam y promociones.",1
Reenvio documentos cliente,"Buenas tardes.
Se hace el reenvío del documento al correo registrado belkiscasas_10@hotmail.com, por favor indicar buscar por los siguientes asuntos:
Nic Persona Natural Belkis Alexandra Casas Perez
Encargo Para Firmar Belkis Alexandra Casas Perez

También revisar las bandejas de correos no deseados, spam y promociones.",1
Reenvio encargo para firma,"Buenos días.
Se revisa el caso y se observa que el primer paquete de firmas que se envió fue rechazado en específico el Encargo por ""Motivo de rechazo Firme mal"", por favor realizar la retoma para mandar nuevos documentos a firmas con el siguiente enlace:
https://vinculacionfidudavivienda.davivienda.com/#/forms/attach_signature/1748452177/0

(Copiar y pegar en una pestaña donde la sesión esté activa)",1
Reenvio documentos para firma,"Buenos días.
Se revisa el caso y se observa que las firmas que se envió fue rechazado en específico el NIC por ""Motivo de rechazo 
En información laboral, la empresa correcta debería ser NOWPORTS COLOMBIA SAS"", por favor realizar la retoma para mandar nuevas firmas con el siguiente enlace:
https://vinculacionfidudavivienda.davivienda.com/#/forms/attach_signature/1744147680/0

(Copiar y pegar en una pestaña donde la sesión esté activa)",1
Solicitud reenvio documentos,"Buen día.
Se hace el reenvío del documento al correo registrado juanalco6902@gmail.com, por favor indicar buscar por los siguientes asuntos:
Nic Persona Natural Juan Alejandro Contreras Manosalva

También revisar las bandejas de correos no deseados, spam y promociones.",1
ERROR EN CREACIÓN DE USUARIOS ,"Buen día.
Se revisa el caso y se observa que los usuarios asesores (sharon.patino@amarilo.com, gina.reyes@amarilo.com , lina.casallas@amarilo.com)  fueron creados con normalidad, del usuario elber.guerrer@amarilo.com se revisan logs y no se observa que hayan realizado algún intento de registro en la plataforma.",2
